Shape_Leng,起点_1,起点_12,终点_1,终点_12,数量,time,日期,小时
765.15836944,113.915742389,22.490427283,113.909473185,22.48782336,3,2021-11-20,20211120,8
765.15836944,113.915742389,22.490427283,113.909473185,22.48782336,3,2021-11-20,20211120,8
1631.9105271,113.881675314,22.58171806,113.870876965,22.590872379,3,2021-11-20,20211120,7
1074.0129291,113.947126621,22.580597199,113.938146451,22.577340391,3,2021-11-20,20211120,8
1310.49631301,114.025184127,22.64599306,114.035013143,22.651972573,3,2021-11-20,20211120,19
1129.3509756,114.268838783,22.683635644,114.273304433,22.692040177,3,2021-11-20,20211120,19
899.1337099,114.023396217,22.66097085,114.03143634,22.660258864,3,2021-11-20,20211120,20
2253.93686311,114.097923463,22.563942692,114.101547328,22.545545824,3,2021-11-20,20211120,7
942.173032595,114.010896809,22.540707387,114.006422375,22.547342653,4,2021-11-20,20211120,9
1263.03890517,113.887974783,22.565928423,113.882597805,22.55670197,6,2021-11-20,20211120,8
1203.24751995,114.22218125,22.554890812,114.232989957,22.554823425,3,2021-11-20,20211120,7
825.287197218,113.941769506,22.518915864,113.934588709,22.520618862,3,2021-11-20,20211120,20
825.287197218,113.941769506,22.518915864,113.934588709,22.520618862,3,2021-11-20,20211120,20
3841.92332135,113.882597805,22.55670197,113.8582576,22.57929613,3,2021-11-20,20211120,12
1833.22215878,114.065500434,22.539438067,114.080807918,22.545046942,3,2021-11-20,20211120,9
901.30538402,114.120456381,22.540486722,114.112359841,22.540468471,3,2021-11-20,20211120,16
5139.61144424,113.917561982,22.528018157,113.882598658,22.555867808,3,2021-11-20,20211120,13
671.930188348,113.823057351,22.64314823,113.828472995,22.645608233,3,2021-11-20,20211120,11
1116.86456508,114.065470025,22.572805494,114.055588238,22.571203286,3,2021-11-20,20211120,13
1314.26758167,114.066400574,22.537759337,114.054720678,22.536168088,4,2021-11-20,20211120,9
998.821775966,113.887991806,22.549245336,113.882598658,22.555867808,3,2021-11-20,20211120,16
900.054826558,114.131208226,22.572301358,114.123123574,22.572205224,3,2021-11-20,20211120,10
900.054826558,114.131208226,22.572301358,114.123123574,22.572205224,3,2021-11-20,20211120,10
1149.17860124,113.888877467,22.560934418,113.88260116,22.553365268,3,2021-11-20,20211120,13
1149.17860124,113.888877467,22.560934418,113.88260116,22.553365268,3,2021-11-20,20211120,13
3351.48799303,114.241941793,22.719919806,114.223051987,22.698293628,3,2021-11-20,20211120,16
3457.98811734,114.117735476,22.622215621,114.126706457,22.594760986,3,2021-11-20,20211120,16
1276.30169195,113.917562411,22.531356351,113.924726641,22.523088105,3,2021-11-20,20211120,9
729.83849869,113.793340767,22.692103906,113.789756587,22.687038965,3,2021-11-20,20211120,7
727.126365364,114.049311973,22.569532459,114.055588238,22.571203286,5,2021-11-20,20211120,21
855.275944178,113.861872521,22.573417233,113.869083323,22.575866187,3,2021-11-20,20211120,17
1153.32978644,113.834791242,22.638030058,113.828472995,22.645608233,3,2021-11-20,20211120,14
706.263571975,114.290309331,22.71803756,114.285829208,22.722181276,3,2021-11-20,20211120,18
539.149176259,114.170743277,22.637984472,114.175244117,22.636333534,3,2021-11-20,20211120,7
785.295787065,114.114161869,22.534626186,114.109659263,22.539642066,3,2021-11-20,20211120,3
729.121453568,114.114159472,22.541301407,114.107858072,22.539651183,3,2021-11-20,20211120,22
1021.91051107,114.123146034,22.550518072,114.114154266,22.548810067,4,2021-11-20,20211120,7
1021.91051107,114.123146034,22.550518072,114.114154266,22.548810067,4,2021-11-20,20211120,7
1021.91051107,114.123146034,22.550518072,114.114154266,22.548810067,4,2021-11-20,20211120,7
786.340004189,114.007287998,22.739929614,114.011762348,22.744970678,3,2021-11-20,20211120,19
723.943493141,114.119516655,22.590529303,114.114120157,22.587178559,3,2021-11-20,20211120,21
851.513975961,114.290322711,22.690542042,114.283151356,22.69299746,3,2021-11-20,20211120,12
1028.66155045,114.191484952,22.648750278,114.199614186,22.652805085,6,2021-11-20,20211120,20
901.573485002,113.780782122,22.691033773,113.787954762,22.694503803,3,2021-11-20,20211120,18
926.156731195,114.475562036,22.591462325,114.470151862,22.597297735,3,2021-11-20,20211120,16
926.156731195,114.475562036,22.591462325,114.470151862,22.597297735,3,2021-11-20,20211120,16
670.628400254,114.04931111,22.570366517,114.054689199,22.572873184,3,2021-11-20,20211120,11
2092.71997716,114.256288326,22.72175168,114.238348089,22.716569858,3,2021-11-20,20211120,9
1174.53877723,114.065475118,22.5678011,114.055588238,22.571203286,4,2021-11-20,20211120,17
2078.90163695,114.252712046,22.732530271,114.24104358,22.719081268,3,2021-11-20,20211120,8
1560.01584371,114.057384875,22.619572887,114.053784738,22.607070574,3,2021-11-20,20211120,17
727.788141503,114.032331143,22.656937512,114.026077807,22.65517707,3,2021-11-20,20211120,7
862.873517612,113.860083077,22.761818807,113.852860273,22.764412889,3,2021-11-20,20211120,17
705.709527996,114.301085412,22.597142117,114.305578692,22.601270831,3,2021-11-20,20211120,7
705.709527996,114.301085412,22.597142117,114.305578692,22.601270831,3,2021-11-20,20211120,7
3445.97599899,113.979514592,22.564155846,113.958813753,22.585408269,3,2021-11-20,20211120,17
907.087774066,114.087119429,22.545766654,114.079005002,22.545079095,3,2021-11-20,20211120,12
907.087774066,114.087119429,22.545766654,114.079005002,22.545079095,3,2021-11-20,20211120,12
907.087774066,114.087119429,22.545766654,114.079005002,22.545079095,3,2021-11-20,20211120,12
907.087774066,114.087119429,22.545766654,114.079005002,22.545079095,3,2021-11-20,20211120,12
1859.91183539,114.020712409,22.635085795,114.024291706,22.650147891,4,2021-11-20,20211120,12
1859.91183539,114.020712409,22.635085795,114.024291706,22.650147891,4,2021-11-20,20211120,12
1355.93322151,114.065476812,22.678703893,114.072667517,22.687774993,3,2021-11-20,20211120,19
1355.93322151,114.065476812,22.678703893,114.072667517,22.687774993,3,2021-11-20,20211120,19
1140.75068693,114.078108111,22.535082382,114.080808472,22.544212627,3,2021-11-20,20211120,0
704.821612294,113.884391288,22.782600613,113.888880992,22.778484468,4,2021-11-20,20211120,8
809.934209519,114.117743196,22.671404256,114.124033142,22.674778607,3,2021-11-20,20211120,20
809.934209519,114.117743196,22.671404256,114.124033142,22.674778607,3,2021-11-20,20211120,20
1021.17896569,113.910396819,22.522066904,113.918452996,22.518014055,3,2021-11-20,20211120,7
1350.4335998,113.898724341,22.482627077,113.909473185,22.48782336,3,2021-11-20,20211120,19
1350.4335998,113.898724341,22.482627077,113.909473185,22.48782336,3,2021-11-20,20211120,19
3428.64006312,113.857384455,22.647694933,113.8546546,22.619378868,3,2021-11-20,20211120,12
1338.18020306,113.912187011,22.521261569,113.917552228,22.51132424,3,2021-11-20,20211120,10
730.737479569,114.046652458,22.528641382,114.048442376,22.522807628,3,2021-11-20,20211120,8
799.936210883,114.062774058,22.571163459,114.055588238,22.571203286,3,2021-11-20,20211120,8
639.633610287,114.101529474,22.56389779,114.105129761,22.56803306,7,2021-11-20,20211120,16
1064.17686871,114.058262665,22.723753531,114.051082213,22.717932325,3,2021-11-20,20211120,18
2252.99202283,113.902324369,22.764534544,113.888880992,22.778484468,3,2021-11-20,20211120,19
4689.00179984,114.088018686,22.549087563,114.054689199,22.572873184,3,2021-11-20,20211120,17
778.649800516,114.205938026,22.654369845,114.20051758,22.650289919,3,2021-11-20,20211120,13
2481.07477161,114.020726745,22.532490122,114.039488383,22.543602467,8,2021-11-20,20211120,22
4762.8050706,114.041279944,22.524427698,114.006422375,22.547342653,3,2021-11-20,20211120,18
909.037783394,114.208648207,22.650990832,114.20051758,22.650289919,5,2021-11-20,20211120,7
829.121487539,114.228490937,22.638244172,114.221282081,22.639972548,3,2021-11-20,20211120,21
829.121487539,114.228490937,22.638244172,114.221282081,22.639972548,3,2021-11-20,20211120,21
4818.35091812,114.064585698,22.558635257,114.106051791,22.547172126,4,2021-11-20,20211120,11
1434.00231228,113.836580518,22.61798977,113.845610736,22.609509265,5,2021-11-20,20211120,18
1422.77143152,114.005499434,22.73991692,114.014446139,22.748334586,3,2021-11-20,20211120,19
2514.08266427,113.800511787,22.713048472,113.801422249,22.692230848,5,2021-11-20,20211120,20
934.39271822,114.078981187,22.681837594,114.072668402,22.686941774,4,2021-11-20,20211120,20
1544.91661353,113.786170891,22.684470858,113.799637109,22.681373991,3,2021-11-20,20211120,19
3137.24110011,113.848324962,22.57526948,113.845606136,22.60116854,3,2021-11-20,20211120,22
1831.4065313,113.991165732,22.694091031,113.988490591,22.679114145,3,2021-11-20,20211120,18
925.281174258,114.301085201,22.594639931,114.302883311,22.602131985,4,2021-11-20,20211120,14
925.281174258,114.301085201,22.594639931,114.302883311,22.602131985,4,2021-11-20,20211120,14
1240.24526573,114.480967438,22.593995144,114.470151715,22.596463677,3,2021-11-20,20211120,20
1240.24526573,114.480967438,22.593995144,114.470151715,22.596463677,3,2021-11-20,20211120,20
1606.10001927,114.081713759,22.53585259,114.094336562,22.542306529,3,2021-11-20,20211120,1
1528.42138369,113.872703335,22.781723102,113.867301149,22.770084722,3,2021-11-20,20211120,9
855.042724901,114.121352382,22.545498559,114.114154961,22.547975818,4,2021-11-20,20211120,17
855.042724901,114.121352382,22.545498559,114.114154961,22.547975818,4,2021-11-20,20211120,17
855.042724901,114.121352382,22.545498559,114.114154961,22.547975818,4,2021-11-20,20211120,17
855.042724901,114.121352382,22.545498559,114.114154961,22.547975818,4,2021-11-20,20211120,17
855.042724901,114.121352382,22.545498559,114.114154961,22.547975818,4,2021-11-20,20211120,17
1069.92378174,113.888854472,22.731835668,113.897816966,22.728633903,4,2021-11-20,20211120,5
3996.07657185,113.834772949,22.797165046,113.852861409,22.768577328,3,2021-11-20,20211120,21
1400.85224526,113.787069748,22.682821618,113.799636193,22.682207243,3,2021-11-20,20211120,19
3722.97993612,113.941755202,22.502219746,113.911264949,22.489523094,3,2021-11-20,20211120,22
3722.97993612,113.941755202,22.502219746,113.911264949,22.489523094,3,2021-11-20,20211120,22
894.508070564,114.10063262,22.55973761,114.10423047,22.566372695,7,2021-11-20,20211120,13
1298.11270364,113.912186554,22.520426888,113.916655991,22.510477236,4,2021-11-20,20211120,10
1416.8355962,113.873597727,22.564177904,113.882598658,22.555867808,3,2021-11-20,20211120,15
1354.31264215,114.074503736,22.535143025,114.081710044,22.544196355,3,2021-11-20,20211120,10
781.143821206,114.108728792,22.572179268,114.104229585,22.567206775,3,2021-11-20,20211120,20
671.145902847,114.224849039,22.709941834,114.230253207,22.712407393,3,2021-11-20,20211120,11
925.012130184,114.129433996,22.551422787,114.137512065,22.553221458,3,2021-11-20,20211120,17
710.835381939,114.114159472,22.541301407,114.109655858,22.54548239,8,2021-11-20,20211120,11
675.000060274,113.898743003,22.770302921,113.893365861,22.767718824,3,2021-11-20,20211120,14
721.331045186,114.364028355,22.75559734,114.360446309,22.76057668,3,2021-11-20,20211120,7
696.179179172,114.030544755,22.650242723,114.024291706,22.650147891,3,2021-11-20,20211120,8
696.179179172,114.030544755,22.650242723,114.024291706,22.650147891,3,2021-11-20,20211120,8
3701.93027556,113.951656951,22.542161763,113.918454293,22.543884388,3,2021-11-20,20211120,17
3554.9224399,114.129424591,22.560598575,114.106056071,22.540497617,4,2021-11-20,20211120,15
3554.9224399,114.129424591,22.560598575,114.106056071,22.540497617,4,2021-11-20,20211120,15
733.635195731,114.096121009,22.563134221,114.102433515,22.561385724,3,2021-11-20,20211120,15
999.652711516,113.937254159,22.571505835,113.942635823,22.578143812,3,2021-11-20,20211120,8
861.848937591,114.095239233,22.540623905,114.102452737,22.538026966,3,2021-11-20,20211120,20
1107.17758529,114.090709097,22.564055088,114.100627169,22.564742249,10,2021-11-20,20211120,20
950.013187407,113.863692511,22.631783264,113.855567264,22.629374336,3,2021-11-20,20211120,20
1877.21270655,113.975907097,22.689288391,113.989386743,22.67993962,3,2021-11-20,20211120,18
2537.8433409,113.826657579,22.673131222,113.805043063,22.666441903,3,2021-11-20,20211120,11
533.294945423,114.020726745,22.532490122,114.025192717,22.530888784,3,2021-11-20,20211120,10
596.670374859,114.021619006,22.53751016,114.026978259,22.537591918,3,2021-11-20,20211120,9
4480.15129654,113.891549642,22.736869825,113.901430155,22.772847458,3,2021-11-20,20211120,7
4480.15129654,113.891549642,22.736869825,113.901430155,22.772847458,3,2021-11-20,20211120,7
4840.74328785,114.031411058,22.74108418,114.071754246,22.726115881,3,2021-11-20,20211120,8
857.221529658,113.80323607,22.755575625,113.798747831,22.761345782,3,2021-11-20,20211120,7
1336.42872505,114.384592325,22.723383553,114.379229429,22.733290416,3,2021-11-20,20211120,11
830.504801132,113.9696476,22.539311248,113.962450765,22.541127114,3,2021-11-20,20211120,21
3426.30388531,114.029635155,22.565162079,114.05471389,22.54868327,3,2021-11-20,20211120,14
1080.96284161,113.920230208,22.760652089,113.911273783,22.757192486,3,2021-11-20,20211120,20
782.852617222,114.05021092,22.567032752,114.054690013,22.572039119,5,2021-11-20,20211120,9
3328.63683911,114.024259605,22.605115337,114.031429013,22.631912008,3,2021-11-20,20211120,9
3328.63683911,114.024259605,22.605115337,114.031429013,22.631912008,3,2021-11-20,20211120,9
833.231521449,113.957930266,22.566242317,113.959736598,22.559534481,4,2021-11-20,20211120,9
833.231521449,113.957930266,22.566242317,113.959736598,22.559534481,4,2021-11-20,20211120,9
2676.40156548,114.351445223,22.70226173,114.334379451,22.686637685,4,2021-11-20,20211120,15
864.555411869,114.078098243,22.551768951,114.080807918,22.545046942,3,2021-11-20,20211120,14
3278.23459119,113.924687629,22.585656665,113.89603257,22.579385901,4,2021-11-20,20211120,10
2830.6443153,114.094320183,22.560659327,114.118647729,22.553825511,4,2021-11-20,20211120,19
721.425779217,114.016218272,22.73252732,114.022469448,22.730950727,11,2021-11-20,20211120,13
1584.15035551,114.051111948,22.562864107,114.064585698,22.558635257,3,2021-11-20,20211120,16
999.996491745,113.947130602,22.575592911,113.938147885,22.575672288,4,2021-11-20,20211120,18
641.295431436,114.119558577,22.537144034,114.115059752,22.540467517,5,2021-11-20,20211120,6
908.941009816,113.910364817,22.480323988,113.909473185,22.48782336,3,2021-11-20,20211120,12
908.941009816,113.910364817,22.480323988,113.909473185,22.48782336,3,2021-11-20,20211120,12
671.930188348,113.823057351,22.64314823,113.828472995,22.645608233,6,2021-11-20,20211120,9
5072.34116569,114.042145886,22.57115644,114.077202968,22.54427617,3,2021-11-20,20211120,11
729.058229051,114.096140568,22.541444749,114.101551421,22.538036719,3,2021-11-20,20211120,10
3201.42019904,113.823019182,22.725649145,113.795131608,22.732128874,3,2021-11-20,20211120,18
908.125159669,114.225753169,22.702435767,114.233856457,22.701567009,3,2021-11-20,20211120,1
1439.01888006,114.068175991,22.566101399,114.078091517,22.558442348,3,2021-11-20,20211120,18
4907.57306769,113.944437014,22.573122065,113.971445483,22.540944118,3,2021-11-20,20211120,12
604.539736448,114.03501636,22.545217457,114.040382428,22.544446121,3,2021-11-20,20211120,8
2445.45857332,113.864580175,22.571724464,113.853737458,22.589365468,3,2021-11-20,20211120,1
634.02826518,114.124047539,22.547189166,114.122245697,22.552179139,3,2021-11-20,20211120,8
581.080496722,114.362221823,22.688098674,114.366704616,22.685631225,3,2021-11-20,20211120,11
714.13411419,113.912178288,22.509575036,113.91665883,22.513816406,3,2021-11-20,20211120,10
3741.64557199,113.778981277,22.729327973,113.812211119,22.733988141,3,2021-11-20,20211120,19
958.72975421,113.838388536,22.618797421,113.841093147,22.61124941,5,2021-11-20,20211120,2
1114.37213098,113.993861563,22.740735855,113.984887928,22.736643863,3,2021-11-20,20211120,7
2341.11372446,114.035903296,22.639478009,114.032330596,22.658604616,3,2021-11-20,20211120,18
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1066.99770156,114.117748354,22.55382192,114.111455361,22.54714486,10,2021-11-20,20211120,19
1585.6404141,114.119558292,22.537978446,114.106055191,22.542166322,3,2021-11-20,20211120,9
1585.6404141,114.119558292,22.537978446,114.106055191,22.542166322,3,2021-11-20,20211120,9
